"Colony","ObsRef","ObsDate","ObsTime","Loser","Winner","Context","NBCall","ObsType","SexWinner","SexLoser","InterractionType"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1M027","G1F021",3,15,"Scan","F","M","Mixed"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1F022","G1M024",3,8,"Scan","M","F","Mixed"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1F022","G1M004",3,3,"Scan","M","F","Mixed"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1M024","G1M004",2,20,"Scan","M","M","Male"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1M024","G1M004",1,4,"Scan","M","M","Male"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1M027","G1M026",2,3,"Scan","M","M","Male"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1M024","G1M017",3,2,"Scan","M","M","Male"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1M024","G1M004",1,23,"Scan","M","M","Male"
"Gemsbok 1",1454,2016-11-01,"07:34:22","G1M027","G1F021",2,4,"Scan","F","M","Mixed"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11M016","G11M008",3,2,"Scan","M","M","Male"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11M016","G11M008",0,6,"Scan","M","M","Male"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11M023","G11M018",3,1,"Scan","M","M","Male"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F017","G11M018",3,14,"Scan","M","F","Mixed"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F003","G11M016",1,2,"Scan","M","F","Mixed"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11M004","G11M008",3,12,"Scan","M","M","Male"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F017","G11M018",3,15,"Scan","M","F","Mixed"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11M016","G11M008",3,1,"Scan","M","M","Male"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F017","G11M018",3,23,"Scan","M","F","Mixed"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F010","G11F007",3,15,"Scan","F","F","Female"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F011","G11F017",1,11,"Scan","F","F","Female"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F010","G11M008",0,5,"Scan","M","F","Mixed"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F010","G11F007",1,2,"Scan","F","F","Female"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F010","G11M004",0,4,"Scan","M","F","Mixed"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F021","G11F010",0,5,"Scan","F","F","Female"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F003","G11F017",3,7,"Scan","F","F","Female"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11M004","G11M023",3,2,"Scan","M","M","Male"
"Gemsbok 11",1455,2016-11-01,"07:34:22","G11F017","G11F007",3,18,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3F002",1,2,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3F002",1,15,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3F002",3,13,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3F002",3,1,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F019","G3M005",3,2,"Scan","M","F","Mixed"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3F002",3,8,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3M022","G3M020",3,4,"Scan","M","M","Male"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3M022","G3M015",2,14,"Scan","M","M","Male"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F013","G3M024",2,2,"Scan","M","F","Mixed"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3M005",3,4,"Scan","M","F","Mixed"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3M015",3,6,"Scan","M","F","Mixed"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F019","G3M005",2,5,"Scan","M","F","Mixed"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3M020","G3M015",2,10,"Scan","M","M","Male"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3F002",2,10,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F008","G3F002",3,1,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3M022","G3M020",3,5,"Scan","M","M","Male"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F013","G3F002",3,4,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F011","G3F002",3,5,"Scan","F","F","Female"
"Gemsbok 3",1456,2017-04-05,"07:21:43","G3F011","G3F002",3,10,"Scan","F","F","Female"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M037","G10M035",3,8,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M045","G10F015",3,3,"Scan","F","M","Mixed"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M045","G10M002",3,1,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M045","G10M003",0,3,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M006","G10M018",0,19,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10F026","G10M033",0,3,"Scan","M","F","Mixed"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M006","G10M018",1,24,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M045","G10M012",0,13,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M035","G10M003",3,7,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10F023","G10F009",3,15,"Scan","F","F","Female"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M037","G10M006",3,19,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M037","G10M018",2,13,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M045","G10M036",3,6,"Scan","M","M","Male"
"Gemsbok 10",1457,2017-05-23,"07:01:20","G10M035","G10M003",3,31,"Scan","M","M","Male"
"Gemsbok 1",1458,2014-08-01,"09:55:07","G1M017","G1M004",3,3,"Focal","M","M","Male"
"Gemsbok 1",1458,2014-08-01,"09:55:07","G1M017","G1M004",3,2,"Focal","M","M","Male"
"Gemsbok 1",1458,2014-08-01,"09:55:07","G1M017","G1M004",3,9,"Focal","M","M","Male"
"Burda",1458,2017-05-25,"11:33:58","BUF004","G7M008",2,2,"Scan","M","F","Mixed"
"Burda",1458,2017-05-25,"11:33:58","BUF004","G7M008",2,2,"Scan","M","F","Mixed"
"Burda",1458,2017-05-25,"11:33:58","BUF001","G7M008",0,3,"Scan","M","F","Mixed"
"Burda",1458,2017-05-25,"11:33:58","BUF004","BUM002",3,1,"Scan","M","F","Mixed"
"Burda",1458,2017-05-25,"11:33:58","BUM002","BUF001",3,8,"Scan","F","M","Mixed"
"Burda",1458,2017-05-25,"11:33:58","BUM002","G7M008",2,12,"Scan","M","M","Male"
"Burda",1458,2017-05-25,"11:33:58","BUF004","BUM002",3,5,"Scan","M","F","Mixed"
"Burda",1458,2017-05-25,"11:33:58","BUF004","BUM002",1,8,"Scan","M","F","Mixed"
"Burda",1458,2017-05-25,"11:33:58","BUF004","G7M008",1,7,"Scan","M","F","Mixed"
"Burda",1458,2017-05-25,"11:33:58","BUM002","G7M008",2,5,"Scan","M","M","Male"
"Burda",1458,2017-05-25,"11:33:58","BUM002","G7M008",3,3,"Scan","M","M","Male"
"Burda",1458,2017-05-25,"11:33:58","BUF004","G7M008",3,4,"Scan","M","F","Mixed"
"Galileo",1459,2017-05-25,"11:33:58","GAF002","Z3F021",3,12,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF004","GAM006",2,2,"Scan","M","F","Mixed"
"Galileo",1459,2017-05-25,"11:33:58","GAF007","GAF002",3,2,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF002","GAF005",3,2,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF007","Z3F021",3,5,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF005","Z3F021",3,13,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF002","GAF005",3,6,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF008","GAF005",3,2,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF002","GAF005",3,5,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF002","GAF005",3,3,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF002","GAF005",3,2,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF002","GAF005",3,4,"Scan","F","F","Female"
"Galileo",1459,2017-05-25,"11:33:58","GAF002","F2M006",3,2,"Scan","M","F","Mixed"
"Galileo",1459,2017-05-25,"11:33:58","GAF004","GAF005",3,3,"Scan","F","F","Female"
"Gemsbok 1",1460,2014-08-06,"08:12:25","G1F014","G1M008",3,4,"Focal","M","F","Mixed"
"Gemsbok 1",1460,2014-08-06,"08:12:25","G1F014","G1M004",3,8,"Focal","M","F","Mixed"
"Gemsbok 1",1460,2014-08-06,"08:12:25","G1F014","G1M004",2,12,"Focal","M","F","Mixed"
"Gemsbok 1",1460,2014-08-06,"08:12:25","G1F014","G1M004",2,6,"Focal","M","F","Mixed"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M035","G10M003",3,5,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M019","G10M018",1,2,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M019","G10M018",3,20,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M048","G10M034",3,4,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M035","G10M007",3,8,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M012","G10M018",3,2,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M035","G10M007",3,1,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F015","G10F009",3,11,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M006","G10M007",3,35,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F015","G10F009",1,3,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M035","G10M007",1,20,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M048","G10M045",1,1,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M012","G10M018",2,6,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M033","G10M007",3,8,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M019","G10M018",3,5,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M019","G10M018",3,20,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F011","G10F009",3,5,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M036","G10M012",3,2,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M048","G10M012",1,5,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M048","G10M034",3,2,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M033","G10F009",2,2,"Scan","F","M","Mixed"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F026","G10F009",3,9,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M033","G10M018",3,3,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F026","G10F009",3,12,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F015","G10F009",3,15,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M012","G10M033",2,10,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F026","G10M012",1,10,"Scan","M","F","Mixed"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M012","G10M018",2,3,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M045","G10M035",3,3,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M019","G10M018",3,10,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M019","G10M018",3,1,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F011","G10M018",2,2,"Scan","M","F","Mixed"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M048","G10M012",3,20,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F023","G10F009",3,3,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M045","G10F015",0,1,"Scan","F","M","Mixed"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M045","G10M033",2,2,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M048","G10M045",3,3,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M045","G10F015",3,5,"Scan","F","M","Mixed"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M048","G10F009",3,5,"Scan","F","M","Mixed"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F026","G10F009",3,10,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M012","G10M018",2,4,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M045","G10M007",2,1,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M036","G10M035",3,4,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F026","G10F009",3,6,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M045","G10M034",3,1,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10F026","G10F009",3,18,"Scan","F","F","Female"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M019","G10M018",2,9,"Scan","M","M","Male"
"Gemsbok 10",1460,2017-05-29,"11:54:45","G10M035","G10M007",3,10,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M035","G10M007",3,4,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M048","G10M036",3,4,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M034","G10M035",3,3,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M019","G10M018",3,35,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M048","G10M033",3,4,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10M018",3,2,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M018","G10M037",3,2,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M037","G10M035",2,8,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M048","G10M037",3,8,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10M018",3,6,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10M018",3,1,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10M035",3,4,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M012","G10M021",3,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M048","G10M036",3,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M019","G10M018",3,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M019","G10M018",3,8,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M019","G10M018",3,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M002","G10M045",3,6,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M034","G10M012",1,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M037","G10M018",3,8,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10M035",2,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M048","G10M037",3,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M012","G10M018",3,3,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M035","G10M003",3,10,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10M018",3,1,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10F011","G10F009",3,6,"Scan","F","F","Female"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M019","G10M018",3,12,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M037","G10M019",2,9,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10F015","G10F009",3,12,"Scan","F","F","Female"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M019","G10M018",3,53,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M012","G10M018",3,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M012","G10M018",3,1,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10F023","G10F009",3,5,"Scan","F","F","Female"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M002","G10M018",3,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10M003",3,3,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M019","G10M018",3,3,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10F023",3,2,"Scan","F","M","Mixed"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M007","G10M018",1,4,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M018","G10M035",3,22,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M037","G10F011",3,4,"Scan","F","M","Mixed"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M037","G10F011",3,10,"Scan","F","M","Mixed"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M045","G10M003",3,5,"Scan","M","M","Male"
"Gemsbok 10",1461,2017-06-19,"07:20:02","G10M048","G10F011",3,10,"Scan","F","M","Mixed"
"Lyons",1462,2017-06-23,"07:32:40","LYM004","LYM003",3,7,"Scan","M","M","Male"
"Lyons",1462,2017-06-23,"07:32:40","LYF016","LYM003",3,5,"Scan","M","F","Mixed"
"Lyons",1462,2017-06-23,"07:32:40","LYF016","LYM003",3,3,"Scan","M","F","Mixed"
"Lyons",1462,2017-06-23,"07:32:40","LYM008","LYM003",3,5,"Scan","M","M","Male"
"Lyons",1462,2017-06-23,"07:32:40","LYM006","LYM008",3,2,"Scan","M","M","Male"
"Lyons",1462,2017-06-23,"07:32:40","LYM006","LYM008",3,2,"Scan","M","M","Male"
"Lyons",1462,2017-06-23,"07:32:40","LYF016","LYM003",1,10,"Scan","M","F","Mixed"
"Lyons",1462,2017-06-23,"07:32:40","LYF001","G9F003",3,5,"Scan","F","F","Female"
"Lyons",1462,2017-06-23,"07:32:40","LYM006","LYM008",1,4,"Scan","M","M","Male"
"Lyons",1462,2017-06-23,"07:32:40","LYM006","LYM008",3,10,"Scan","M","M","Male"
"Mandela",1463,2017-06-23,"07:32:40","MAF013","CRM015",1,5,"Scan","M","F","Mixed"
"Mandela",1463,2017-06-23,"07:32:40","CRM015","JA5M003",3,8,"Scan","M","M","Male"
"Mandela",1463,2017-06-23,"07:32:40","MAF013","CRM015",3,4,"Scan","M","F","Mixed"
"Mandela",1463,2017-06-23,"07:32:40","CRM015","JA5M003",3,6,"Scan","M","M","Male"
"Mandela",1463,2017-06-23,"07:32:40","MAF013","JA5M003",3,4,"Scan","M","F","Mixed"
"Gemsbok 1",1464,2014-08-07,"08:04:12","G1M017","G1M008",3,1,"Focal","M","M","Male"
"Gemsbok 1",1464,2014-08-07,"08:04:12","G1M017","G1M004",2,3,"Focal","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M035","G10M007",1,2,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M037","G10M003",3,5,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M003","G10M007",3,6,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M007","G10M018",3,5,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M048","G10M034",3,3,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M037","G10M034",3,3,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M037","G10M007",3,6,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M045","G10M002",3,15,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M036","G10M003",2,5,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M007","G10M018",3,6,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M045","G10M035",3,8,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M045","G10M012",3,6,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M045","G10M003",2,4,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M048","G10M019",3,5,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M048","G10M034",3,20,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M037","G10F023",3,8,"Scan","F","M","Mixed"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M021","G10M018",3,15,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M034","G10M018",3,4,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M048","G10M037",3,6,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M012","G10M003",3,5,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M019","G10F015",1,2,"Scan","F","M","Mixed"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M036","G10M003",3,5,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10F015","G10M035",3,4,"Scan","M","F","Mixed"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M006","G10M007",3,3,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M003","G10M034",3,10,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M003","G10M034",3,2,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M045","G10F011",3,2,"Scan","F","M","Mixed"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M037","G10M035",3,6,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M007","G10M018",3,5,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M048","G10M033",3,5,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M048","G10M037",3,3,"Scan","M","M","Male"
"Gemsbok 10",1464,2017-06-26,"07:13:27","G10M012","G10M003",3,6,"Scan","M","M","Male"
"Lyons",1465,2017-06-30,"07:13:11","LYM006","LYM008",2,6,"Scan","M","M","Male"
"Lyons",1465,2017-06-30,"07:13:11","LYF001","G9F003",3,20,"Scan","F","F","Female"
"Lyons",1465,2017-06-30,"07:13:11","LYF001","LYM008",3,4,"Scan","M","F","Mixed"
"Lyons",1465,2017-06-30,"07:13:11","LYF001","G9F003",3,3,"Scan","F","F","Female"
"Lyons",1465,2017-06-30,"07:13:11","LYM006","LYM008",3,6,"Scan","M","M","Male"
"Lyons",1465,2017-06-30,"07:13:11","LYM004","LYM003",3,5,"Scan","M","M","Male"
"Lyons",1465,2017-06-30,"07:13:11","LYF001","G9F003",3,4,"Scan","F","F","Female"
"Lyons",1465,2017-06-30,"07:13:11","LYF016","LYM003",3,5,"Scan","M","F","Mixed"
"Lyons",1465,2017-06-30,"07:13:11","G9F003","LYM008",3,1,"Scan","M","F","Mixed"
"Lyons",1465,2017-06-30,"07:13:11","LYF001","LYM004",3,4,"Scan","M","F","Mixed"
"Lyons",1465,2017-06-30,"07:13:11","LYM008","LYM003",3,3,"Scan","M","M","Male"
"Lyons",1465,2017-06-30,"07:13:11","LYM006","LYM008",3,1,"Scan","M","M","Male"
"Lyons",1465,2017-06-30,"07:13:11","LYM008","LYM003",2,6,"Scan","M","M","Male"
"Lyons",1465,2017-06-30,"07:13:11","LYF016","LYM006",3,5,"Scan","M","F","Mixed"
"Lyons",1465,2017-06-30,"07:13:11","LYM004","LYM003",3,8,"Scan","M","M","Male"
"Lyons",1465,2017-06-30,"07:13:11","LYF001","G9F003",1,8,"Scan","F","F","Female"
"Lyons",1465,2017-06-30,"07:13:11","LYF016","LYM006",3,6,"Scan","M","F","Mixed"
"Mandela",1466,2017-06-30,"07:13:11","DRM010","CRM015",3,25,"Scan","M","M","Male"
"Mandela",1466,2017-06-30,"07:13:11","CRM015","L2F011",3,5,"Scan","F","M","Mixed"
"Mandela",1466,2017-06-30,"07:13:11","MAF008","CRM015",3,5,"Scan","M","F","Mixed"
"Mandela",1466,2017-06-30,"07:13:11","MAF013","JA5M003",3,4,"Scan","M","F","Mixed"
"Mandela",1466,2017-06-30,"07:13:11","DRM010","CRM015",3,5,"Scan","M","M","Male"
"Mandela",1466,2017-06-30,"07:13:11","MAF008","CRM015",3,2,"Scan","M","F","Mixed"
"Mandela",1466,2017-06-30,"07:13:11","MAF008","CRM015",3,4,"Scan","M","F","Mixed"
"Mandela",1466,2017-06-30,"07:13:11","DRM010","DRF012",3,10,"Scan","F","M","Mixed"
"Aloatra",1468,2017-07-01,"07:27:08","ALF006","GRF001",1,4,"Scan","F","F","Female"
"Aloatra",1468,2017-07-01,"07:27:08","ALM002","Z1M022",3,1,"Scan","M","M","Male"
